icao;city_icao;country;country_code
KSYN;Stanton (KSYN);United States;US
KSYR;Syracuse (KSYR);United States;US
KSYV;Sylvester (KSYV);United States;US
KSZL;Knob Noster (KSZL);United States;US
KSZP;Santa Paula (KSZP);United States;US
KSZT;Sandpoint (KSZT);United States;US
KSZY;Selmer (KSZY);United States;US
KT00;Anahuac (KT00);United States;US
KT03;Tuba City (KT03);United States;US
KT05;Port Mansfield (KT05);United States;US
KT12;Kirbyville (KT12);United States;US
KT13;Palmer (KT13);United States;US
KT14;Quinlan (KT14);United States;US
KT15;Marlin (KT15);United States;US
KT16;Reserve (KT16);United States;US
KT19;Freer (KT19);United States;US
KT20;Gonzales (KT20);United States;US
KT23;Albany (KT23);United States;US
KT24;Pineland (KT24);United States;US
KT25;Frankston (KT25);United States;US
KT26;Louise (KT26);United States;US
KT28;Slidell (KT28);United States;US
KT29;Whitesboro (KT29);United States;US
KT30;Pearsall (KT30);United States;US
KT31;Mc Kinney (KT31);United States;US
KT32;Collinsville (KT32);United States;US
KT35;Cameron (KT35);United States;US
KT36;Tylertown (KT36);United States;US
KT37;Goldthwaite (KT37);United States;US
KT39;Archer City (KT39);United States;US
KT41;La Porte (KT41);United States;US
KT42;Ruth (KT42);United States;US
KT45;Panhandle (KT45);United States;US
KT48;Rockwall (KT48);United States;US
KT50;Menard (KT50);United States;US
KT51;Houston (KT51);United States;US
KT54;Rosenberg (KT54);United States;US
KT55;Dimmitt (KT55);United States;US
KT56;Midlothian (KT56);United States;US
KT58;Sanger (KT58);United States;US
KT59;Wheeler (KT59);United States;US
KT60;Aspermont (KT60);United States;US
KT67;Fort Worth (KT67);United States;US
KT69;Sinton (KT69);United States;US
KT70;Spofford (KT70);United States;US
KT71;Cuero (KT71);United States;US
KT73;Lancaster (KT73);United States;US
KT74;Taylor (KT74);United States;US
KT76;Rhome (KT76);United States;US
KT78;Liberty (KT78);United States;US
KT79;Pearland (KT79);United States;US
KT80;Celina (KT80);United States;US
KT82;Fredericksburg (KT82);United States;US
KT85;Yoakum (KT85);United States;US
KT87;Sanger (KT87);United States;US
KT88;Colorado City (KT88);United States;US
KT89;Lajitas (KT89);United States;US
KT90;Winnie/Stowell (KT90);United States;US
KT91;Luling (KT91);United States;US
KT92;Mason (KT92);United States;US
KT93;Follett (KT93);United States;US
KT94;San Antonio (KT94);United States;US
KT96;Wolfforth (KT96);United States;US
KTAD;Trinidad (KTAD);United States;US
KTAN;Taunton (KTAN);United States;US
KTAZ;Taylorville (KTAZ);United States;US
KTBN;Fort Leonard Wood (KTBN);United States;US
KTBR;Statesboro (KTBR);United States;US
KTCC;Tucumcari (KTCC);United States;US
KTCL;Tuscaloosa (KTCL);United States;US
KTCM;Tacoma (KTCM);United States;US
KTCS;Truth Or Consequences (KTCS);United States;US
KTCY;Tracy (KTCY);United States;US
KTDF;Roxboro (KTDF);United States;US
KTDO;Toledo (KTDO);United States;US
KTDW;Amarillo (KTDW);United States;US
KTDZ;Toledo (KTDZ);United States;US
KTEB;Teterboro (KTEB);United States;US
KTEL;Tell City (KTEL);United States;US
KTEW;Mason (KTEW);United States;US
KTEX;Telluride (KTEX);United States;US
KTFP;Ingleside (KTFP);United States;US
KTGC;Trenton (KTGC);United States;US
KTGI;Tangier (KTGI);United States;US
KTHA;Tullahoma (KTHA);United States;US
KTHM;Thompson Falls (KTHM);United States;US
KTHV;York (KTHV);United States;US
KTIF;Thedford (KTIF);United States;US
KTIK;Oklahoma City (KTIK);United States;US
KTIP;Rantoul (KTIP);United States;US
KTIW;Tacoma (KTIW);United States;US
KTIX;Titusville (KTIX);United States;US
KTKC;Tracy (KTKC);United States;US
KTKI;Dallas (KTKI);United States;US
KTKO;Mankato (KTKO);United States;US
KTKV;Tomahawk (KTKV);United States;US
KTKX;Kennett (KTKX);United States;US
KTLH;Tallahassee (KTLH);United States;US
KTLR;Tulare (KTLR);United States;US
KTMA;Tifton (KTMA);United States;US
KTMB;Miami (KTMB);United States;US
KTME;Houston (KTME);United States;US
KTMK;Tillamook (KTMK);United States;US
KTMT;Austin (KTMT);United States;US
KTNP;Twentynine Palms (KTNP);United States;US
KTNT;Miami (KTNT);United States;US
KTNU;Newton (KTNU);United States;US
KTNX;Tonopah (KTNX);United States;US
KTOA;Torrance (KTOA);United States;US
KTOB;Dodge Center (KTOB);United States;US
KTOC;Toccoa (KTOC);United States;US
KTOI;Troy (KTOI);United States;US
KTOL;Toledo (KTOL);United States;US
KTOP;Topeka (KTOP);United States;US
KTOR;Torrington (KTOR);United States;US
KTPA;Tampa (KTPA);United States;US
KTPF;Tampa (KTPF);United States;US
KTPH;Tonopah (KTPH);United States;US
KTPL;Temple (KTPL);United States;US
KTPO;Port Alsworth (KTPO);United States;US
KTQE;Tekamah (KTQE);United States;US
KTQH;Tahlequah (KTQH);United States;US
KTQK;Scott City (KTQK);United States;US
KTRI;Bristol/Johnson/Kingsport (KTRI);United States;US
KTRK;Truckee (KTRK);United States;US
KTRL;Terrell (KTRL);United States;US
KTRM;Palm Springs (KTRM);United States;US
KTRX;Trenton (KTRX);United States;US
KTSG;Tanacross (KTSG);United States;US
KTSO;Carrollton (KTSO);United States;US
KTSP;Tehachapi (KTSP);United States;US
KTTA;Sanford (KTTA);United States;US
KTTD;Portland (KTTD);United States;US
KTTF;Monroe (KTTF);United States;US
KTTN;Trenton (KTTN);United States;US
KTTS;Titusville (KTTS);United States;US
KTUL;Tulsa (KTUL);United States;US
KTUP;Tupelo (KTUP);United States;US
KTUS;Tucson (KTUS);United States;US
KTVB;Cabool (KTVB);United States;US
KTVC;Traverse City (KTVC);United States;US
KTVF;Thief River Falls (KTVF);United States;US
KTVI;Thomasville (KTVI);United States;US
KTVK;Centerville (KTVK);United States;US
KTVL;South Lake Tahoe (KTVL);United States;US
KTVR;Tallulah (KTVR);United States;US
KTVY;Tooele (KTVY);United States;US
KTWF;Twin Falls (KTWF);United States;US
KTWM;Two Harbors (KTWM);United States;US
KTWT;Sturgis (KTWT);United States;US
KTX0;La Ward (KTX0);United States;US
KTX2;Beeville (KTX2);United States;US
KTXK;Texarkana (KTXK);United States;US
KTXW;Weslaco (KTXW);United States;US
KTYE;Tyonek (KTYE);United States;US
KTYL;Taylor (KTYL);United States;US
KTYQ;Indianapolis (KTYQ);United States;US
KTYR;Tyler (KTYR);United States;US
KTYS;Knoxville (KTYS);United States;US
KTZR;Columbus (KTZR);United States;US
KTZT;Belle Plaine (KTZT);United States;US
KTZV;Tompkinsville (KTZV);United States;US
KU00;Leadore (KU00);United States;US
KU01;American Falls (KU01);United States;US
KU02;Blackfoot (KU02);United States;US
KU03;Buhl (KU03);United States;US
KU05;Philipsburg (KU05);United States;US
KU06;Cokeville (KU06);United States;US
KU07;Glen Canyon Natl Rec Area (KU07);United States;US
KU08;Overton (KU08);United States;US
KU10;Preston (KU10);United States;US
KU12;St Anthony (KU12);United States;US
KU13;Junction (KU13);United States;US
KU14;Nephi (KU14);United States;US
KU30;Temple Bar (KU30);United States;US
KU34;Green River (KU34);United States;US
KU36;Aberdeen (KU36);United States;US
KU37;Atomic City (KU37);United States;US
KU41;Dubois (KU41);United States;US
KU42;Salt Lake City (KU42);United States;US
KU45;Atlanta (KU45);United States;US
KU46;Atomic City (KU46);United States;US
KU48;Atomic City (KU48);United States;US
KU51;Bancroft (KU51);United States;US
KU52;Beaver (KU52);United States;US
KU53;Island Park (KU53);United States;US
KU54;Bernard (KU54);United States;US
KU55;Panguitch (KU55);United States;US
KU56;Rigby (KU56);United States;US
KU58;Downey (KU58);United States;US
KU60;Big Creek (KU60);United States;US
KU61;Ketchum (KU61);United States;US
KU62;Mackay (KU62);United States;US
KU63;Stanley (KU63);United States;US
KU64;Monticello (KU64);United States;US
KU65;Carey (KU65);United States;US
KU68;Cowley/Lovell/Byron (KU68);United States;US
KU69;Duchesne (KU69);United States;US
KU70;Cascade (KU70);United States;US
KU72;Challis (KU72);United States;US
KU74;Crescent Valley (KU74);United States;US
KU76;Mountain Home (KU76);United States;US
KU78;Soda Springs (KU78);United States;US
KU79;Chamberlain Guard Station (KU79);United States;US
KU81;Cold Meadows Guard Station (KU81);United States;US
KU82;Council (KU82);United States;US
KU84;Donnelly (KU84);United States;US
KU86;Fairfield (KU86);United States;US
KU87;Smiley Creek (KU87);United States;US
KU88;Garden Valley (KU88);United States;US
KU89;Glenns Ferry (KU89);United States;US
KU91;Grasmere (KU91);United States;US
KU92;Moore (KU92);United States;US
KU93;Hailey (KU93);United States;US
KU94;Hazelton (KU94);United States;US
KU96;Halls Crossing (KU96);United States;US
KU97;Howe (KU97);United States;US
KU98;Idaho City (KU98);United States;US
KU99;Kimama (KU99);United States;US
KUAO;Aurora (KUAO);United States;US
KUBE;Cumberland (KUBE);United States;US
KUBS;Columbus (KUBS);United States;US
KUBX;Cuba (KUBX);United States;US
KUCP;New Castle (KUCP);United States;US
KUCY;Union City (KUCY);United States;US
KUDD;Palm Springs (KUDD);United States;US
KUDG;Darlington (KUDG);United States;US
KUES;Waukesha (KUES);United States;US
KUGB;Pilot Point (KUGB);United States;US
KUGN;Chicago/Waukegan (KUGN);United States;US
KUIL;Quillayute (KUIL);United States;US
KUIN;Quincy (KUIN);United States;US
KUKF;North Wilkesboro (KUKF);United States;US
KUKI;Ukiah (KUKI);United States;US
KUKL;Burlington (KUKL);United States;US
KUKT;Quakertown (KUKT);United States;US
KULM;New Ulm (KULM);United States;US
KULS;Ulysses (KULS);United States;US
KUMP;Indianapolis (KUMP);United States;US
KUNI;Athens/Albany (KUNI);United States;US
KUNO;West Plains (KUNO);United States;US
KUNU;Juneau (KUNU);United States;US
KUNV;State College (KUNV);United States;US
KUOS;Sewanee (KUOS);United States;US
KUOX;Oxford (KUOX);United States;US
KUSE;Wauseon (KUSE);United States;US
KUSW;Spencer (KUSW);United States;US
KUT9;Fairfield (KUT9);United States;US
KUTA;Tunica (KUTA);United States;US
KUTS;Huntsville (KUTS);United States;US
KUUU;Newport (KUUU);United States;US
KUUV;Sullivan (KUUV);United States;US
KUVA;Uvalde (KUVA);United States;US
KUWL;New Castle (KUWL);United States;US
KUXL;Sulphur (KUXL);United States;US
KUYF;London (KUYF);United States;US
KUZA;Rock Hill (KUZA);United States;US
KVAD;Valdosta (KVAD);United States;US
KVAY;Mount Holly (KVAY);United States;US
KVBG;Lompoc (KVBG);United States;US
KVBT;Bentonville (KVBT);United States;US
KVBW;Bridgewater (KVBW);United States;US
KVCB;Vacaville (KVCB);United States;US
KVCT;Victoria (KVCT);United States;US
KVCV;Victorville (KVCV);United States;US
KVDF;Tampa (KVDF);United States;US
KVDI;Vidalia (KVDI);United States;US
KVEL;Vernal (KVEL);United States;US
KVER;Boonville (KVER);United States;US
KVES;Versailles (KVES);United States;US
KVGC;Hamilton (KVGC);United States;US
KVGT;Las Vegas (KVGT);United States;US
KVHN;Van Horn (KVHN);United States;US
KVIH;Rolla/Vichy (KVIH);United States;US
KVIQ;Neillsville (KVIQ);United States;US
KVIS;Visalia (KVIS);United States;US
KVJI;Abingdon (KVJI);United States;US
KVKS;Vicksburg (KVKS);United States;US
KVKX;Friendly (KVKX);United States;US
KVLA;Vandalia (KVLA);United States;US
KVLD;Valdosta (KVLD);United States;US
KVLL;Troy (KVLL);United States;US
KVMR;Vermillion (KVMR);United States;US
KVNC;Venice (KVNC);United States;US
KVNW;Van Wert (KVNW);United States;US
KVNY;Van Nuys (KVNY);United States;US
KVOK;Camp Douglas (KVOK);United States;US
KVPC;Cartersville (KVPC);United States;US
KVPS;Valparaiso/Destin-Ft Walton Beach (KVPS);United States;US
KVPZ;Valparaiso (KVPZ);United States;US
KVQQ;Jacksonville (KVQQ);United States;US
KVRB;Vero Beach (KVRB);United States;US
KVSF;Springfield (KVSF);United States;US
KVT8;Shelburne (KVT8);United States;US
KVTA;Newark (KVTA);United States;US
KVTI;Vinton (KVTI);United States;US
KVTN;Valentine (KVTN);United States;US
KVUJ;Albemarle (KVUJ);United States;US
KVUO;Vancouver (KVUO);United States;US
KVVS;Connellsville (KVVS);United States;US
KVVV;Ortonville (KVVV);United States;US
KVWU;Waskish (KVWU);United States;US
KVYS;Peru (KVYS);United States;US
KW00;Bowie (KW00);United States;US
KW01;Tonasket (KW01);United States;US
KW03;Wilson (KW03);United States;US
KW04;Ocean Shores (KW04);United States;US
KW05;Gettysburg (KW05);United States;US
KW09;Kahlotus (KW09);United States;US
KW10;Langley (KW10);United States;US
KW11;Sullivan (KW11);United States;US
KW12;Mazama (KW12);United States;US
KW13;Waynesboro (KW13);United States;US
KW16;Monroe (KW16);United States;US
KW17;Knightdale (KW17);United States;US
KW19;Verona (KW19);United States;US
KW20;Moses Lake (KW20);United States;US
KW22;Buckhannon (KW22);United States;US
KW23;Wild Rose (KW23);United States;US
KW24;Lynchburg (KW24);United States;US
KW27;Woodland (KW27);United States;US
KW28;Sequim (KW28);United States;US
KW29;Stevensville (KW29);United States;US
KW31;Kenbridge (KW31);United States;US
KW32;Clinton (KW32);United States;US
KW34;Shiocton (KW34);United States;US
KW35;Berkeley Springs (KW35);United States;US
KW40;Mount Olive (KW40);United States;US
KW41;Crisfield (KW41);United States;US
KW42;Fallston (KW42);United States;US
KW43;Hulett (KW43);United States;US
KW48;Baltimore (KW48);United States;US
KW50;Laytonsville (KW50);United States;US
KW52;Battle Ground (KW52);United States;US
KW56;Vancouver (KW56);United States;US
KW57;Round Lake (KW57);United States;US
KW58;Battle Ground (KW58);United States;US
KW63;Clarksville (KW63);United States;US
KW73;Fairfield (KW73);United States;US
KW75;Saluda (KW75);United States;US
KW78;South Boston (KW78);United States;US
KW81;Crewe (KW81);United States;US
KW87;Carleton (KW87);United States;US
KW88;Greensboro (KW88);United States;US
KW90;Forest (KW90);United States;US
KW91;Moneta (KW91);United States;US
KW94;Williamsburg (KW94);United States;US
KW95;Ocracoke (KW95);United States;US
KW96;Quinton (KW96);United States;US
KW99;Petersburg (KW99);United States;US
KWAL;Wallops Island (KWAL);United States;US
KWAY;Waynesburg (KWAY);United States;US
KWBB;Stebbins (KWBB);United States;US
KWBW;Wilkes-Barre (KWBW);United States;US
KWDG;Enid (KWDG);United States;US
KWDR;Winder (KWDR);United States;US
KWEA;Weatherford (KWEA);United States;US
KWH0;Winifred (KWH0);United States;US
KWHP;Los Angeles (KWHP);United States;US
KWJF;Lancaster (KWJF);United States;US
KWLD;Winfield/Arkansas City (KWLD);United States;US
KWLW;Willows (KWLW);United States;US
KWMC;Winnemucca (KWMC);United States;US
KWRB;Warner Robins (KWRB);United States;US
KWRI;Wrightstown (KWRI);United States;US
KWRL;Worland (KWRL);United States;US
KWSM;Wiseman (KWSM);United States;US
KWST;Westerly (KWST);United States;US
KWVI;Watsonville (KWVI);United States;US
KWVL;Waterville (KWVL);United States;US
KWWD;Wildwood (KWWD);United States;US
KWWR;Woodward (KWWR);United States;US
KWYS;West Yellowstone (KWYS);United States;US
KX01;Everglades (KX01);United States;US
KX04;Apopka (KX04);United States;US
KX05;Brooksville (KX05);United States;US
KX06;Arcadia (KX06);United States;US
KX07;Lake Wales (KX07);United States;US
KX09;Fulshear (KX09);United States;US
KX10;Belle Glade (KX10);United States;US
KX13;Carrabelle (KX13);United States;US
KX14;La Belle (KX14);United States;US
KX21;Titusville (KX21);United States;US
KX23;Umatilla (KX23);United States;US
KX25;Lake Wales (KX25);United States;US
KX26;Sebastian (KX26);United States;US
KX33;Doniphan (KX33);United States;US
KX35;Dunnellon (KX35);United States;US
KX36;Englewood (KX36);United States;US
KX39;Tampa (KX39);United States;US
KX43;Sunray (KX43);United States;US
KX49;Lakeland (KX49);United States;US
KX50;New Smyrna Beach (KX50);United States;US
KX51;Homestead (KX51);United States;US
KX52;Vero Beach (KX52);United States;US
KX54;Friona (KX54);United States;US
KX55;Eustis (KX55);United States;US
KX58;Indiantown (KX58);United States;US
KX59;Valkaria (KX59);United States;US
KX60;Williston (KX60);United States;US
KX61;Zellwood (KX61);United States;US
KX63;Humacao (KX63);United States;US
KX65;Dorchester (KX65);United States;US
KXA0;Justin (KXA0);United States;US
KXBP;Bridgeport (KXBP);United States;US
KXLL;Allentown (KXLL);United States;US
KXMR;Cocoa Beach (KXMR);United States;US
KXNA;Fayetteville/Springdale/Rogers (KXNA);United States;US
KXNI;Zuni (KXNI);United States;US
KXNO;North (KXNO);United States;US
KXNX;Gallatin (KXNX);United States;US
KXSA;Tappahannock (KXSA);United States;US
KXVG;Longville (KXVG);United States;US
KXWA;Williston (KXWA);United States;US
KY01;Waukon (KY01);United States;US
KY03;Springfield (KY03);United States;US
KY14;Tea (KY14);United States;US
KY19;Mandan (KY19);United States;US
KY23;Chetek (KY23);United States;US
KY27;Fort Yates (KY27);United States;US
KY30;Topinabee (KY30);United States;US
KY31;West Branch (KY31);United States;US
KY37;Park River (KY37);United States;US
KY43;Anita (KY43);United States;US
KY46;Bedford (KY46);United States;US
KY47;New Hudson (KY47);United States;US
KY48;Belmond (KY48);United States;US
KY49;Walker (KY49);United States;US
KY50;Wautoma (KY50);United States;US
KY51;Viroqua (KY51);United States;US
KY55;Crandon (KY55);United States;US
KY58;Sleepy Eye (KY58);United States;US
KY63;Elbow Lake (KY63);United States;US
KY65;Indian River (KY65);United States;US
KY70;Ionia (KY70);United States;US
KY71;Elgin (KY71);United States;US
KY72;Tomah (KY72);United States;US
KY73;Iron River (KY73);United States;US
KY74;Parshall (KY74);United States;US
KY77;Iron River (KY77);United States;US
KY83;Sandusky (KY83);United States;US
KY87;Empire (KY87);United States;US
KY88;Interlochen (KY88);United States;US
KY89;Kalkaska (KY89);United States;US
KY91;Lake City (KY91);United States;US
KY93;Atlanta (KY93);United States;US
KY94;East Jordan (KY94);United States;US
KY95;Hillman (KY95);United States;US
KY98;Grand Marais (KY98);United States;US
KY99;Plaza (KY99);United States;US
KYIP;Detroit (KYIP);United States;US
KYKM;Yakima (KYKM);United States;US
KYKN;Yankton (KYKN);United States;US
KYNG;Youngstown/Warren (KYNG);United States;US
KZ14;Tazlina (KZ14);United States;US
KZ17;Ophir (KZ17);United States;US
KZ25;Aleknagik (KZ25);United States;US
KZ40;Goose Bay (KZ40);United States;US
KZ47;Basin Creek (KZ47);United States;US
KZ48;Bear Creek (KZ48);United States;US
KZ52;Bear Lake (KZ52);United States;US
KZ55;Lake Louise (KZ55);United States;US
KZ81;Salmon Lake (KZ81);United States;US
KZ90;Kantishna (KZ90);United States;US
KZ91;Birch Creek (KZ91);United States;US
KZ92;Harsens Island (KZ92);United States;US
KZ93;Copper Center (KZ93);United States;US
KZ95;Cibecue (KZ95);United States;US
KZ98;Zeeland (KZ98);United States;US
KZ99;Yakima (KZ99);United States;US
KZEF;Elkin (KZEF);United States;US
KZER;Pottsville (KZER);United States;US
KZNC;Nyac (KZNC);United States;US
KZPH;Zephyrhills (KZPH);United States;US
KZZV;Zanesville (KZZV);United States;US
LA01;Basile (LA01);United States;US
